"M/Z","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
1009.32970801553,-0.3128428929,-0.1276859719,-0.6538548965,2.542647761,2.5967702726,3.3669326113,2.9404768736,0.801767758,8.1248066185,0.1980976013,0.9343084053,0.4675450285,-0.1596071702,-0.4051818243,3.3848369767,0.6848287151,-0.1598764205,2.363180526,2.2800000727,0.0275622233,-0.2224368475,1.6140265273,-1.8520019695,-0.4847997764,1.2461824033,-0.2027674201,1.8515907263,0.6178416915,0.5847049936,0.1792038415
1010.44685555534,0.2495468727,2.1478628868,1.8620960491,-0.3571161928,0.2497305738,1.8728144295,2.2509257926,1.909216596,3.9781830364,2.8381822971,0.4570993251,2.5944881163,1.6702443847,2.9039242523,1.5287746396,1.6775304299,3.0496526823,3.0774770096,0.9554284926,2.2493333566,-0.038285164,1.5581418485,-0.8367284713,1.2404172965,-0.0158917929,0.6258818855,-0.1448028207,0.9261914017,1.6007136475,-0.8420022658
1011.72103503034,0.0428288488,2.4563643562,-0.0151715802,0.4883919303,-0.5761656203,0.4985973286,-0.4284280672,2.6413209111,0.7938362904,3.3543648429,-0.4506065221,0.3027148539,-0.1485211652,2.3933764383,3.2608823481,-0.3517568729,0.0695959647,1.3787796327,0.5534739072,2.6920085271,0.0532500608,0.4346520732,2.1301630871,-0.6323026837,0.4497025306,1.235482824,0.2789843614,2.0353732072,-1.0462387826,1.1852742683
1012.61839281776,-0.4186268688,-1.4949188483,1.3165797208,0.0685851555,0.2436813052,0.734578587,0.8308531229,1.3649708718,4.7116658575,1.4101278632,-0.0990467719,0.5224792839,0.3014756153,2.2157748523,0.2661202542,1.1109795173,2.5058211857,0.5628296336,1.0459732217,1.1299059648,0.3063806966,-0.3855575117,-0.8226402129,0.3734866798,1.3239121821,0.678404177,-0.0167699869,2.007967363,-0.3486716717,1.1845641307
1012.85331246599,-0.0204250674,-1.4855213332,1.4429753444,0.3546192981,0.7236522761,0.9949085682,0.9805983828,1.5058923973,4.7863804513,1.6307043803,-0.2873592282,1.6925117226,0.5348300636,2.924462319,-0.2784079026,0.683846137,1.5695609755,1.3945312864,0.9942059525,0.4883321992,0.3144188722,-0.1611055809,0.0782163558,1.7456016403,2.5120505484,0.8428492094,0.2738564174,2.6192495237,0.1547116226,1.5013558651
1013.5100878158,0.2847548937,-0.2006260749,1.7433243726,2.0946677316,0.0676991381,2.0516485217,0.993180919,0.8130206065,5.6858715062,2.0340905409,-0.2205001743,0.9595885848,1.9443756417,4.3895031726,2.6924319263,0.5185687822,2.7844525485,5.4852889528,-0.7638396774,2.9682060659,-0.4903239354,0.3586724939,0.9428586748,1.1059562435,1.6086876526,-1.0797374601,0.1901682966,0.1504217776,0.5177134467,1.6875124163
1014.89195831041,1.1233613184,-0.6559729067,-0.6513374592,1.5816605231,1.6431253954,1.7751126167,1.3857369623,-0.3398490894,4.6610569646,2.6620623783,2.2502472864,0.5575643757,3.4127408192,1.2464448283,1.7870044877,-0.1211441936,0.2010877284,1.7333263531,0.2557347756,0.663805131,0.1899277178,-0.1078739158,0.6939651082,0.1884477799,1.0619036788,0.9303021707,0.6864323818,1.7669711578,1.5136120597,1.5652760214
1016.90271393887,0.0194525458,0.8914443623,1.146458277,2.8294006042,1.821403063,1.1436206177,2.0308037385,2.6983632674,5.5861938899,1.5651093915,0.3118193715,0.064321362,0.6768699018,1.8288867471,2.5845998612,1.6990389589,4.7039443313,2.0589260579,0.2021007646,1.1192958513,1.0497863412,1.1700743716,0.0464721239,2.1707290409,1.341179391,3.6261804684,1.7265652928,1.4861668882,0.0126744468,3.1123427505
1018.79850528299,-0.2806679951,-0.0539894214,3.0753018184,-0.1826811982,0.2970346683,2.6036197495,-0.6850429599,-0.3734005092,1.3275524127,3.8672982115,-0.0665409552,1.1148440721,2.5331950326,-1.8359330932,3.5762221857,1.7637191938,3.0109242598,1.0505505214,0.7734565623,3.5800616773,1.4448463137,1.1897691031,0.4526731595,-0.6382938811,-0.481096856,-0.0341573731,-0.1403877863,1.888771076,0.2782419779,0.5876968915
1020.09819930187,0.2125589373,1.5976819251,-0.7128011292,0.1416024025,0.2749151901,3.0443674551,0.5761503564,0.1737036684,-0.4525458166,0.5831179293,0.1851874336,0.4093503346,4.4753129348,0.5154407443,-1.0844209402,-0.1137092246,-0.1189850075,2.981060372,0.0473271321,0.1929207428,1.1690251011,1.1232171664,0.802296931,0.2560979797,0.3874356901,-0.2071038385,0.7335820006,1.3601784898,0.4657890722,1.1310870609
1020.93873507491,0.7723317189,2.8693892209,1.6339762872,-0.0961868645,0.4293410841,0.0870894143,1.9250495053,1.2704887797,3.9738751083,1.2707817225,2.4444913413,0.8612822742,0.8886264125,5.0505255259,3.6561543393,1.2877970773,0.85026895,3.8662890141,0.9199311177,-0.4205222809,0.5922619724,0.776626885,1.0749739659,0.0571839849,1.8177030808,1.7371446791,0.4477472556,-0.0117290487,0.9740997469,-1.5796091711
1021.85061328739,0.6460310217,0.9596929064,0.7871588335,1.3075328297,0.352581127,0.3048171286,1.473114188,3.47969379,9.4048341774,2.7311361328,0.7731675136,2.6151134507,0.2445306179,3.3945358482,1.1039074192,1.5015772676,1.1227339624,5.2072591804,-1.4562086138,0.0030822381,1.203014471,1.5325482901,-1.0825862179,2.0588684982,1.3047549022,-0.1271677256,4.1034466229,1.152661678,1.9861564099,1.429339153
1022.99534621519,1.4189063403,3.46534791,0.9801091448,-0.1463564876,0.5563696278,1.8833135554,1.2796927787,1.6055928468,2.6424712816,0.5587910374,0.6400680044,0.4412935234,3.3791408791,2.3397546331,3.5682028869,1.6957913121,-1.305678871,3.1226000332,0.2942822055,0.6775959591,0.6303642551,1.2191670868,3.520326022,1.4511320367,-0.2195055973,0.6094866225,0.7298720802,2.2245208432,0.9725862517,0.4349640484
1024.17349754821,0.3964123445,0.9171242602,1.9985745849,0.3673407111,1.2336428063,4.1231127737,0.6699916341,0.7749741166,6.6926665969,0.8155918941,0.1683750073,1.0374833455,0.2894565488,2.9795177579,1.9308752345,1.6029714877,3.5286829213,3.0122050919,0.8400116173,-0.5903772171,1.0888957414,1.6825255903,0.8547941489,0.3182131053,-1.5303285161,3.2563175186,1.1491209207,0.6128775267,0.7192847372,5.0209553243
1025.11234007238,1.5499793753,1.1915966127,3.7648716091,1.9029574985,0.1284426801,1.4308907316,-1.6745629873,0.0953069778,4.3024077827,-0.0529128374,0.7089922763,0.3474481764,1.3366796762,-0.5713668064,0.5170268843,1.2753415653,0.8796645618,1.4374444914,2.4865124054,2.8563889096,0.888437854,0.8045594455,3.5835260044,0.8036508299,0.3557482368,2.7227899484,-0.173650708,0.7546958562,0.8786312408,1.4961444024
1025.96680581508,2.3165864857,3.171866538,1.6040521668,2.2857168678,1.4052795301,2.5274428486,-0.7186654174,0.9830939629,2.2168746016,0.4314643379,0.7503271704,0.8180725242,1.6470029548,-0.2656839223,1.516686782,2.308565634,3.0725949857,2.6445439169,0.1530628071,1.7190938261,-0.3434667892,0.3750793155,2.83933593,1.4304705427,0.9198214865,3.5683352949,-0.5097981939,2.6701590135,0.1951976554,4.0649960864
1026.67583546284,0.0786792916,1.6029083653,0.7446187662,1.7688430028,1.7545581108,-0.3571151366,0.7125881041,3.2888447239,5.3237034863,0.9141931162,1.9255899483,0.2946828849,-0.1555337641,2.8125090311,0.0209862166,0.2525146169,-1.1912895419,3.1099988185,-0.1314496516,1.9968700874,0.4553556014,0.0648076371,2.6328144763,0.664682976,0.7748609156,2.2015359384,0.0644176281,1.9140711789,0.6040771049,0.1060283493
1027.63966349775,0.6733864011,2.3168651614,2.4578987985,-0.4025264304,0.7234017729,0.0637418052,2.6502849315,1.349587185,5.8994468243,-0.2553721389,2.0890093117,-0.255862104,-1.1447391858,3.1034934349,-1.4124269372,1.4554501219,2.6794743509,3.3084179623,1.1450946826,3.512883909,2.3639351548,-0.6404725403,0.2507308472,2.133212829,2.8380873949,1.6139894036,0.6159883585,-0.4324142367,0.9567812356,1.8223062364
1028.99400211638,0.1446124001,1.2831370079,0.6521771371,0.3007573356,-0.3461233375,0.7823780895,1.4209904563,0.3544882176,3.7894354506,0.9481797186,0.6667179325,-0.0302488371,-0.9120928726,3.8283571921,2.2604603973,-0.454576855,2.9829097418,2.4139240496,1.828862602,2.4230704631,1.4658582661,0.9195272222,-0.3555925787,0.1691107993,-0.2854720886,0.9979777903,0.5898339486,0.1337753103,0.6149124676,0.0517178897
1029.94303524971,0.6379992864,-0.6578805857,-0.8263171585,1.4367361711,1.6181631055,0.1456579144,0.8222233072,0.2279543392,2.1191245658,0.7985160305,0.6320406814,1.0178793092,-0.15860089,2.1514578833,0.4858007404,0.6124561753,0.5570133391,1.0750502173,0.4146896768,0.4819848954,2.7535700699,0.8239295388,5.263523543,0.6547883554,1.1119560845,-0.3838909174,0.6924608398,-0.1226083254,1.4448797473,-0.7588659563
1030.78804142206,0.8070315872,3.4662168311,1.638954452,1.1577307448,0.7459944232,-1.0257058595,1.8906816136,0.3459006798,5.8164116751,-0.0248800084,-0.946583797,1.3416273527,2.4146224521,-0.9534388288,-1.2654732812,-0.7057761364,2.7472490089,1.2951678896,0.7651076993,1.3790597546,1.9990853305,-0.5651390509,1.458703822,0.8303656985,1.1522379402,1.1932499346,0.9905634803,0.3124604529,1.0479126786,-0.6692949583
1032.11102226241,0.797580941,1.1435121847,0.6938115501,0.8240579202,1.1720516013,1.8644716576,-0.339447757,0.0544771463,0.9872259138,1.5835296225,-1.4196217768,0.1646694019,0.0444787878,1.816033289,4.2043560313,3.7076462681,3.2114174117,3.6596589384,1.0826280536,1.5444615288,0.3455317493,1.1729950293,-1.0059391555,1.6202795811,1.1407665769,1.0770148225,2.0911947457,-0.3589761132,-0.1629214572,-0.3970516811
1033.87384814204,0.3778065721,2.0927904456,2.0150081592,1.9832931431,-0.6926750122,0.9838442821,3.7848373645,-0.3016622451,5.3409952502,3.1601306587,1.7595109492,-0.1340707,2.1297407848,3.4212534499,1.0994578466,-0.1163609785,3.967027867,1.4950903543,1.8574229337,3.1436990644,2.0278979082,2.1377827853,0.1779542525,2.0412423264,-0.0827660501,2.9304582266,2.4901970313,0.4143976985,-0.611691239,1.472853544
1035.48176787601,1.7909132864,1.931334377,1.9512964573,0.5211249013,1.5076214505,-0.2023773121,0.8398550259,-0.8076076034,6.1400872004,0.7611983494,-0.0565106796,0.3402171904,0.3646673811,3.4188211939,-0.8142186959,2.1750158748,4.0609599121,0.8860137269,0.447561997,0.64032953,1.3822388585,-0.3785984593,0.3830772835,0.6103265243,3.2569629783,1.2208972897,0.6057611446,0.0940597495,0.4168378627,4.0534734709
1036.54337503759,-0.0530325597,2.3972188271,0.7410038994,1.3358080042,1.8144189313,0.3068059485,2.2802102738,3.7208231664,3.841139394,0.7893722049,0.2299776633,0.459884415,-1.0588140214,1.184485046,0.378703481,-0.1732216728,6.4436337668,1.1039558882,-0.0219561913,-1.5625405791,0.3207109808,0.5685733131,1.874225864,2.2166361048,1.457856761,1.9051115069,0.9722374287,1.9977041552,0.3041356537,0.1570777097
1037.31667501848,0.1515807996,1.3121465307,0.3745684415,2.959584235,0.6522657235,2.5095471759,1.409020587,2.1858089395,0.0396222295,0.2500818192,0.7574637206,0.4805362585,0.0814355386,0.2587754841,2.6200173927,0.2756081743,3.2598036034,2.8259591699,0.6876991181,1.1352474328,1.7881924744,-0.190569245,3.5419593938,0.5986580419,1.2123078083,-0.7175093614,0.7100334648,1.1506077876,1.3020214162,0.1098295544
1037.90107992393,0.1577411735,2.934408029,1.8618120749,2.0894680512,0.9124583851,1.1790141543,1.4504304952,1.7721625765,5.6890917716,-0.4781972041,1.1593125479,0.7461799936,2.4039392611,0.4702846164,4.9985770005,0.9020935924,1.994136229,2.632034383,1.4062199725,-1.1200867874,1.0991795881,-0.4026738561,2.0126563432,-0.2263385362,0.0990619697,-1.2763500116,0.9122426068,-0.4476012559,1.6071281757,-0.8061068906
1038.65602335012,-0.7741534412,2.4785744722,0.9801192084,1.4460374541,0.6558901571,0.6512261456,-0.7984048407,1.1126209557,-0.3918226793,0.1971050659,-0.601015897,0.9087477785,3.4318569332,3.9578275515,3.1705443632,1.6506415805,0.8447552445,3.8349038593,2.2911374562,0.247323234,2.3161575747,0.0475895034,-1.0456307457,-0.4543175548,2.0202116979,1.3479199215,1.7640586225,0.9729576503,-0.0473498247,1.1532662974
1039.3485245613,-0.1183637753,3.3622827074,0.028689108,1.3251290277,0.7215518652,1.4272982265,0.925728816,-0.2509633156,0.7959593052,1.1355465051,0.759060834,1.1347295439,0.994516796,3.8925591963,0.0927435258,1.807391862,-1.5530575772,1.1016595737,1.3386115719,1.2947003043,1.2361307071,-0.0874556233,0.971502163,0.4629964252,0.9655613478,1.6412325799,2.9705326258,0.5517477833,1.0062415276,1.993655169
1040.1485022617,0.8329281044,1.9694457419,1.7810579562,3.0161130976,0.3729720672,1.1782733952,3.359037199,-0.2069919149,4.4566167348,1.1699522963,1.1385722833,0.0501333715,1.518749195,4.8117894395,4.2726745946,2.7974541095,-1.0649688726,1.4921114412,0.9797414748,1.1691412275,1.1965984808,0.4673839985,1.4010078073,1.2256836367,-0.4901063665,3.2333955219,1.1530126062,0.6943146037,1.5569841575,0.7610843115
1041.07728771071,0.4918530662,1.4599167721,1.3215574836,1.7349676924,1.231759931,-0.3125706051,1.5672414375,0.6885626894,-0.2352589375,-0.1059499054,0.1741741372,0.7645512272,0.4428106818,1.3904447764,5.5768075105,2.1644242829,-1.0850243272,0.2404662925,0.7376885528,2.1207481869,1.8888606976,0.9853359294,0.1104599182,0.7303159967,0.9148183206,1.7372186446,1.8839320646,1.3917776539,0.2971877033,2.6446180292
1042.13212954369,-0.6043420765,0.7617284466,0.1029138788,1.0864103353,1.9471904134,0.847817327,0.6934338904,-1.0168956393,-2.3852140693,0.8628881418,1.9737044672,0.3138757387,2.5422296749,0.4895464526,2.1214558657,3.2221764383,1.5221922074,3.7206741587,1.5191685679,1.1815684273,0.4881304489,2.9520442889,3.4815334574,1.45422652,0.0043493795,2.4633599117,-0.5261848216,0.6669022075,3.4851256799,0.9948648471
1043.11827860601,1.8219236655,2.1348774223,1.7378434841,0.8209764178,1.7152045632,2.4302092681,-0.2869607768,1.299842292,-0.3030238087,-0.6164395035,0.8753265338,-0.2243986125,1.7216281473,4.5047752428,1.320941667,0.9669405921,0.3519409812,0.6354174201,1.6984960123,-0.4657218804,1.4607792082,0.7557526042,3.1535775881,1.1506138727,1.2257689879,2.1159309742,-0.6562845161,1.8048967741,1.1196062682,0.3063262453
1043.90535431482,0.523642161,-0.3946624238,2.7126532259,0.3634599181,1.7353774515,1.1539691725,0.8782931362,-2.1560603892,-1.8227177925,1.4131968694,0.0671615006,0.0114402437,0.2394693715,1.308564277,3.6800972615,2.5052713137,1.3254200115,0.7214459977,0.0559319348,0.1806676254,2.6413710338,0.583905471,-0.2596592376,1.5349644318,0.4808215543,1.3125129079,0.8701397189,1.0927009018,1.4147844037,1.1387313923
1044.89711951133,-0.0723415341,0.2805585795,4.0491565392,0.980513449,0.6008358466,0.3715930438,-0.2122030783,0.6414400698,2.6585259521,3.0375013072,2.0056072881,-0.080777487,2.4299479973,2.5489985699,2.3054328803,2.5228141377,3.6693059512,-1.589415507,0.7701526096,1.3586722602,1.8321663947,0.2732336056,3.1040130041,-0.2228682972,1.523029474,2.7343153506,-0.9388528958,0.3549454959,2.9641798067,-1.0029619496
1045.89218200234,0.4488598213,0.7499722094,2.3880431628,1.451891565,2.2876526471,2.6693609258,1.2777827945,2.7232913967,5.8952219457,1.3864896457,-0.3774997012,0.4105527455,-0.633573647,0.5957949544,4.515485064,0.2587294161,1.4982274846,0.1535145408,-0.100507057,1.6914339041,1.2985274527,0.5871790407,-1.3361090995,0.2567071857,0.3527366748,0.25480211,0.5827808306,1.170054795,0.2773694628,-2.0752776488
1046.96208869715,0.2649901815,-0.7310678358,2.3325145795,1.0691621466,2.0096005536,2.1112364588,1.7121607179,3.6122548564,1.1273641115,1.0883859028,1.3634174852,0.7177546381,5.0836209968,2.375273611,3.3510034668,1.0978433254,4.2641542196,2.630401072,0.4761205202,1.3444153454,0.2497030567,-0.0075066233,0.1421956449,-0.3250199663,0.0954359319,-0.4340896803,2.3631295444,0.8708615731,1.1120341278,0.41783197
1048.55619675674,0.029615541,1.2480169385,1.1953940899,3.0001305018,-0.2637736681,2.6089297153,-0.4089473581,-0.5340721342,3.2460921671,0.223150425,0.1023104816,0.7204658937,0.1379761277,-1.8295965039,-1.4293256831,0.3374456623,2.4394264073,0.576551244,0.6692758968,1.9477552645,0.7739525271,1.6519806306,0.8457260142,0.1018121623,-0.0990262605,3.7290666711,1.6792927844,0.0463157883,0.1684718845,0.4318247194
1049.51379600683,0.3849989258,1.4678717825,0.2093301378,1.2770232846,0.7968320193,1.232469581,-0.3835307378,0.0460241317,3.8178959938,2.0311703372,1.043240763,0.583395508,-0.6671701722,1.4069036933,-0.6474269153,0.6260331355,1.5434304368,0.4272257181,0.7299550349,1.9121660406,0.9362070837,0.709126088,3.6238617757,-0.5848320374,1.6228027431,-0.4685178775,1.0086603119,0.4020148418,-0.7984053696,1.7461726497
1050.51025209902,-0.2021756763,2.9559511469,0.0261391342,1.5011550684,-0.2804990702,1.9713930615,-0.0466774716,-1.8674056725,3.1518718506,0.507406299,0.3698512486,0.8123507659,-0.4784156539,-0.959810896,-1.0550797692,3.7563469748,4.6936700105,-0.3343977076,0.0034289819,3.9295346238,-0.1879854503,0.2976076255,3.4539269902,1.0032035739,0.978097152,0.9532357745,1.0228075048,1.8315056452,0.0978830173,-0.0144227606
1051.44198896088,0.3174676125,0.9790549619,0.7671054814,1.065054287,0.1694094242,1.0556338514,1.7392845166,0.4114124951,4.7131819272,1.1191776483,3.771678615,0.8398911029,1.1847986428,0.4069006997,3.9045197411,-1.0066903615,3.1563005522,-0.0831524765,-0.304821424,1.6568193927,-0.124622998,2.2330835413,1.1668131965,0.4891842827,0.424171891,0.1043994666,0.9390778626,1.3174176353,-0.144302912,1.6312424843
1051.78353776835,0.0858770048,0.4103840723,2.2350454649,2.3226967878,0.5540657908,0.9184730059,1.1756506238,0.8166063212,1.9459780322,1.397912278,3.4639544828,0.6669906114,0.8569467037,1.458223488,1.0583081075,-1.7246358297,2.5081808034,-0.7275114346,1.6617205038,1.7855081476,-0.2499876226,1.4714825156,0.9985995909,0.581119343,0.5876958589,0.0930731664,2.1709355503,1.0584173989,0.2274040412,2.3660298196
1052.44210244415,0.8576882679,-0.1381953114,3.81182921,1.5067740717,1.4621203496,1.1358911328,1.3004740528,1.0647491336,0.883740593,0.2965291243,1.1331885832,1.8316673299,2.0619396003,3.4330007962,1.236164025,-0.8174141283,2.8663003117,0.5754989303,1.9080924005,2.2354375053,0.1463731541,2.0591868474,0.7289720976,-0.4484386393,0.3738999536,0.3405134681,1.8237969345,1.1356864398,0.2859590002,1.5807987432
1053.97460621877,-0.0766960649,0.8174108084,0.4330132464,1.7160374177,1.9891547523,3.0830188981,2.8086524225,1.2743295289,3.1567948103,0.8901175321,1.5368685224,0.6512552074,1.4724786277,0.2418552202,4.5380050982,0.6398180153,3.6389811056,3.2515073512,2.8532919724,1.4199300367,0.2923084883,1.986948267,3.9518987406,1.1087101001,2.1004057665,0.0798868255,1.5551744904,2.0389245962,0.2325543977,2.8567669075
1055.48907229318,0.6092178853,3.1902896353,-0.0554325934,0.9123028779,0.4812993922,-0.4549790297,1.7578546815,0.6008433706,7.0328180839,0.2204069707,1.2193200162,0.0734532329,1.6301499331,1.0007889349,3.4287391193,2.7555132409,4.0428469691,2.1009572654,0.7816496752,0.7590972155,2.1933291076,0.1716948561,0.1639806674,1.7804949612,0.4389752379,1.6198055561,0.022820018,1.3905042424,2.6032471469,0.8601004788
1057.0574300247,0.6354344956,0.8888591497,-0.1244057979,2.154203262,0.4409352048,3.6365053536,2.6350367534,0.9960864432,5.2363111298,0.4517495744,0.0684150755,-0.0318358356,1.0263217974,0.1372586078,2.5293340378,1.4465791969,3.6455169265,2.9084116589,1.0152416615,1.4319554239,1.4070814138,0.9256363082,2.4806988248,2.1658375828,0.4750046586,-1.0826967,0.0457062007,0.0842097472,0.9659855974,3.4492582411
1058.88088237886,-0.3601214349,0.7526030579,1.398167077,-1.0416208326,1.1663527257,1.3124265851,0.7837864713,0.405616196,2.4973159315,-0.2491640462,1.7836575268,-0.0337933723,3.6242671191,0.8553144206,0.8806551014,0.5198651202,3.3069800173,4.4587405783,0.2998763555,-0.2120598946,0.1961719584,-0.0230174472,-0.3792902962,1.2849568917,1.3215209406,1.1740478596,3.0155689052,1.7046356316,1.0813761463,3.628829012
1060.25923226161,0.2108350244,2.8041266388,0.0178013058,-0.2993474307,2.1647723852,2.0652236354,0.9226221423,3.7989895206,0.0771146781,1.4003875222,0.7950239556,0.1452573523,3.1203395887,1.9963063369,1.6498644776,0.6011413138,0.5138376908,4.2040691491,0.1644854154,0.5444160676,-0.2126847573,0.2192886275,1.8872199284,1.0465706636,1.6976548933,0.9177017425,1.8525015418,0.6349806889,-0.10067015,-0.6583784103
1061.27119424808,0.9623909909,1.1452107031,-1.5298715281,3.3242488135,-0.2628575788,0.0647297366,-0.7043967814,2.1745437112,6.8714712241,0.4522656373,-0.3367911376,-0.0295927748,0.61681766,4.9625186197,2.2659288569,0.0617019413,1.4985053483,0.4202613477,0.8240787496,3.3823433193,0.6717930288,0.4061811852,-1.2458254927,2.8262997084,0.3770068926,0.3346733122,1.173924211,0.0550284993,1.0004062608,3.6280423682
1062.09802276796,-0.0779215622,0.5412458863,2.7630165107,1.8567363802,-0.4260648302,0.3417287409,2.1485051277,0.055766244,2.2056131152,-0.8693275286,-0.0857209194,0.5597934262,0.8801426721,2.5924423133,1.5394929952,-0.1487511777,3.37034902,3.0061303978,0.6432893649,-0.2223001872,0.6411623456,-0.2151807304,2.1302021393,1.8547110832,2.0733244438,1.0117802769,1.5580126004,1.7744117716,0.5106201825,0.7159375493
1062.9146620865,-0.585863356,1.7516247191,1.3393686158,3.5380560121,0.7099373607,2.0902994038,1.5952881314,2.2462573608,3.7537566325,0.3630612751,0.3139643781,0.6817562361,0.8393458122,6.3995229437,-2.4408735853,-0.2495288379,2.8622870065,3.8646344854,0.1559119527,1.571472918,1.4145884548,0.9785266295,-0.0589237909,0.3620589075,0.9159936627,-0.5341638938,0.3629777564,2.2554262667,0.6911882216,1.0825004291
1063.69624611219,-0.1624225319,2.1519600837,2.1869669808,1.4151156,0.9958961856,-1.9792909251,-1.3661149652,2.6007689539,0.5312706745,0.0192772558,0.3669965634,0.2928206349,-1.5457879365,4.0416973214,1.2740003041,0.8378967673,1.3633495374,-1.8730213144,-0.5614810267,1.9002896169,1.6095100242,2.5750906158,-0.7264534603,0.3032012956,0.4023634315,1.7995989022,1.5910112282,0.903360411,-0.1790537895,1.5455096039
